lead_id,age,gender,current_city,current_education,parent_occupation,lead_gen_source,jnr_sm_id,lead_stage,call_done_date,call_status,call_reason,snr_sm_id,assigned_date,cycle,reason_for_no_intrest,language,watched_percentage,lead_status
USR1315,25,FEMALE,Chennai,10th Completed,Government Employee,SEO,JNR1016MG,lead,1/18/2022,successful,demo_not_attended,SNR504MG,1/15/2022,3,Wants offline classes,English,44.0,yet to convert
USR1315,25,FEMALE,Chennai,10th Completed,Government Employee,SEO,JNR1016MG,awareness,1/18/2022,successful,post_demo_followup,SNR504MG,1/15/2022,3,Wants offline classes,English,44.0,yet to convert
USR1316,18,MALE,Chennai,B.Tech,Business,SEO,JNR1016MG,lead,2/21/2022,successful,lead_introduction,SNR504MG,2/19/2022,4,Student not interested in domain,not available,0.0,yet to convert
USR1316,18,MALE,Chennai,B.Tech,Business,SEO,JNR1016MG,lead,2/22/2022,successful,demo_schedule,SNR504MG,2/19/2022,4,Student not interested in domain,not available,0.0,yet to convert
USR1316,18,MALE,Chennai,B.Tech,Business,SEO,JNR1016MG,lead,2/22/2022,successful,demo_not_attended,SNR504MG,2/19/2022,4,Student not interested in domain,not available,0.0,yet to convert
USR1316,18,MALE,Chennai,B.Tech,Business,SEO,JNR1016MG,lead,2/22/2022,unsuccessful,demo_not_attended,SNR504MG,2/19/2022,4,Student not interested in domain,not available,0.0,yet to convert
USR1317,24,MALE,Mumbai,Looking for Job,Lawyer,social_media,JNR1016MG,lead,2/22/2022,successful,lead_introduction,SNR504MG,2/19/2022,4,Shown Interest,English,48.0,yet to convert
USR1317,24,MALE,Mumbai,Looking for Job,Lawyer,social_media,JNR1016MG,lead,2/24/2022,successful,demo_schedule,SNR504MG,2/19/2022,4,Shown Interest,English,48.0,yet to convert
USR1317,24,MALE,Mumbai,Looking for Job,Lawyer,social_media,JNR1016MG,lead,2/25/2022,successful,demo_not_attended,SNR504MG,2/19/2022,4,Shown Interest,English,48.0,yet to convert
USR1317,24,MALE,Mumbai,Looking for Job,Lawyer,social_media,JNR1016MG,lead,2/25/2022,unsuccessful,demo_not_attended,SNR504MG,2/19/2022,4,Shown Interest,English,48.0,yet to convert
USR1317,24,MALE,Mumbai,Looking for Job,Lawyer,social_media,JNR1016MG,awareness,2/25/2022,successful,post_demo_followup,SNR504MG,2/19/2022,4,Shown Interest,English,48.0,yet to convert
USR1317,24,MALE,Mumbai,Looking for Job,Lawyer,social_media,JNR1016MG,consideration,2/25/2022,successful,followup_for_conversion,SNR504MG,2/19/2022,4,Shown Interest,English,48.0,yet to convert
USR1317,24,MALE,Mumbai,Looking for Job,Lawyer,social_media,JNR1016MG,consideration,2/25/2022,successful,interested_for_conversion,SNR504MG,2/19/2022,4,Shown Interest,English,48.0,yet to convert
USR1317,24,MALE,Mumbai,Looking for Job,Lawyer,social_media,JNR1016MG,conversion,2/26/2022,successful,successful_conversion,SNR504MG,2/19/2022,4,Shown Interest,English,48.0,converted
USR1318,21,MALE,Mumbai,Degree,IT Employee,email_marketing,JNR1016MG,lead,2/23/2022,unsuccessful,lead_introduction,SNR504MG,2/19/2022,4,Wants offline classes,English,83.0,yet to convert
USR1318,21,MALE,Mumbai,Degree,IT Employee,email_marketing,JNR1016MG,lead,2/24/2022,successful,lead_introduction,SNR504MG,2/19/2022,4,Wants offline classes,English,83.0,yet to convert
USR1318,21,MALE,Mumbai,Degree,IT Employee,email_marketing,JNR1016MG,lead,2/24/2022,successful,demo_schedule,SNR504MG,2/19/2022,4,Wants offline classes,English,83.0,yet to convert
USR1318,21,MALE,Mumbai,Degree,IT Employee,email_marketing,JNR1016MG,lead,2/25/2022,successful,demo_not_attended,SNR504MG,2/19/2022,4,Wants offline classes,English,83.0,yet to convert
USR1318,21,MALE,Mumbai,Degree,IT Employee,email_marketing,JNR1016MG,awareness,2/25/2022,successful,post_demo_followup,SNR504MG,2/19/2022,4,Wants offline classes,English,83.0,yet to convert
USR1319,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1016MG,lead,2/25/2022,successful,lead_introduction,SNR504MG,2/19/2022,4,Wants offline classes,English,84.0,yet to convert
USR1319,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1016MG,lead,2/27/2022,successful,demo_schedule,SNR504MG,2/19/2022,4,Wants offline classes,English,84.0,yet to convert
USR1319,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1016MG,lead,2/28/2022,successful,demo_not_attended,SNR504MG,2/19/2022,4,Wants offline classes,English,84.0,yet to convert
USR1319,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1016MG,awareness,2/28/2022,successful,post_demo_followup,SNR504MG,2/19/2022,4,Wants offline classes,English,84.0,yet to convert
USR1320,25,MALE,Kochi,10th Completed,Doctor,email_marketing,JNR1016MG,lead,2/26/2022,unsuccessful,lead_introduction,SNR504MG,2/19/2022,4,Wants offline classes,not available,0.0,yet to convert
USR1320,25,MALE,Kochi,10th Completed,Doctor,email_marketing,JNR1016MG,lead,2/27/2022,successful,lead_introduction,SNR504MG,2/19/2022,4,Wants offline classes,not available,0.0,yet to convert
USR1320,25,MALE,Kochi,10th Completed,Doctor,email_marketing,JNR1016MG,lead,2/28/2022,successful,demo_schedule,SNR504MG,2/19/2022,4,Wants offline classes,not available,0.0,yet to convert
USR1320,25,MALE,Kochi,10th Completed,Doctor,email_marketing,JNR1016MG,lead,2/28/2022,successful,demo_not_attended,SNR504MG,2/19/2022,4,Wants offline classes,not available,0.0,yet to convert
USR1321,18,FEMALE,Hyderabad,B.Tech,Professor/Faculty,email_marketing,JNR1001MG,lead,2/24/2022,unsuccessful,lead_introduction,SNR501MG,2/19/2022,4,No time for student,not available,0.0,yet to convert
USR1321,18,FEMALE,Hyderabad,B.Tech,Professor/Faculty,email_marketing,JNR1001MG,lead,2/25/2022,unsuccessful,lead_introduction,SNR501MG,2/19/2022,4,No time for student,not available,0.0,yet to convert
USR1321,18,FEMALE,Hyderabad,B.Tech,Professor/Faculty,email_marketing,JNR1001MG,lead,2/26/2022,unsuccessful,lead_introduction,SNR501MG,2/19/2022,4,No time for student,not available,0.0,yet to convert
USR1321,18,FEMALE,Hyderabad,B.Tech,Professor/Faculty,email_marketing,JNR1001MG,lead,2/27/2022,unsuccessful,lead_introduction,SNR501MG,2/19/2022,4,No time for student,not available,0.0,yet to convert
USR1322,24,FEMALE,Hyderabad,Looking for Job,Business,email_marketing,JNR1012MG,lead,1/15/2022,unsuccessful,lead_introduction,SNR503MG,1/15/2022,3,Cannot afford,not available,0.0,yet to convert
USR1323,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,JNR1010MG,lead,1/8/2022,unsuccessful,lead_introduction,SNR503MG,1/8/2022,2,No time for student,not available,0.0,yet to convert
USR1323,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,JNR1010MG,lead,1/9/2022,successful,lead_introduction,SNR503MG,1/8/2022,2,No time for student,not available,0.0,yet to convert
USR1323,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,JNR1010MG,lead,1/10/2022,unsuccessful,demo_schedule,SNR503MG,1/8/2022,2,No time for student,not available,0.0,yet to convert
USR1323,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,JNR1010MG,lead,1/11/2022,unsuccessful,demo_schedule,SNR503MG,1/8/2022,2,No time for student,not available,0.0,yet to convert
USR1323,21,FEMALE,Hyderabad,Degree,Lawyer,social_media,JNR1010MG,lead,1/9/2022,unsuccessful,demo_schedule,SNR503MG,1/8/2022,2,No time for student,not available,0.0,yet to convert
USR1324,22,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1015MG,lead,1/1/2022,successful,lead_introduction,SNR504MG,1/1/2022,1,Cannot afford,not available,0.0,yet to convert
USR1324,22,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1015MG,lead,1/3/2022,unsuccessful,demo_schedule,SNR504MG,1/1/2022,1,Cannot afford,not available,0.0,yet to convert
USR1324,22,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1015MG,lead,1/2/2022,unsuccessful,demo_schedule,SNR504MG,1/1/2022,1,Cannot afford,not available,0.0,yet to convert
USR1325,25,FEMALE,Kochi,Looking for Job,Private Employee,email_marketing,JNR1001MG,lead,1/1/2022,unsuccessful,lead_introduction,SNR501MG,1/1/2022,1,Cannot afford,not available,0.0,yet to convert
USR1325,25,FEMALE,Kochi,Looking for Job,Private Employee,email_marketing,JNR1001MG,lead,1/15/2022,unsuccessful,lead_introduction,SNR501MG,1/1/2022,1,Cannot afford,not available,0.0,yet to convert
USR1326,18,MALE,Kochi,B.Tech,Business,SEO,JNR1001MG,lead,1/16/2022,unsuccessful,lead_introduction,SNR501MG,1/8/2022,2,Wants offline classes,not available,0.0,yet to convert
USR1327,24,FEMALE,Hyderabad,Looking for Job,Lawyer,SEO,JNR1001MG,lead,1/15/2022,unsuccessful,lead_introduction,SNR501MG,1/15/2022,3,Cannot afford,not available,0.0,yet to convert
USR1328,18,FEMALE,Hyderabad,B.Tech,IT Employee,user_referrals,JNR1016MG,lead,2/19/2022,unsuccessful,lead_introduction,SNR504MG,2/19/2022,4,Cannot afford,not available,0.0,yet to convert
USR1329,24,FEMALE,Hyderabad,Looking for Job,Government Employee,social_media,JNR1016MG,lead,1/8/2022,unsuccessful,lead_introduction,SNR504MG,1/1/2022,1,Cannot afford,not available,0.0,yet to convert
USR1329,24,FEMALE,Hyderabad,Looking for Job,Government Employee,social_media,JNR1016MG,lead,1/9/2022,successful,lead_introduction,SNR504MG,1/1/2022,1,Cannot afford,not available,0.0,yet to convert
USR1330,21,FEMALE,Kochi,Degree,Government Employee,email_marketing,JNR1016MG,lead,1/12/2022,unsuccessful,lead_introduction,SNR504MG,1/8/2022,2,Student not interested in domain,not available,0.0,yet to convert
USR1330,21,FEMALE,Kochi,Degree,Government Employee,email_marketing,JNR1016MG,lead,1/13/2022,successful,lead_introduction,SNR504MG,1/8/2022,2,Student not interested in domain,not available,0.0,yet to convert
USR1331,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1016MG,lead,1/22/2022,unsuccessful,lead_introduction,SNR504MG,1/15/2022,3,Wants offline classes,not available,0.0,yet to convert
USR1331,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1016MG,lead,1/23/2022,successful,lead_introduction,SNR504MG,1/15/2022,3,Wants offline classes,not available,0.0,yet to convert
USR1331,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1016MG,lead,1/25/2022,unsuccessful,demo_schedule,SNR504MG,1/15/2022,3,Wants offline classes,not available,0.0,yet to convert
USR1332,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1016MG,lead,2/21/2022,unsuccessful,lead_introduction,SNR504MG,2/19/2022,4,Wants offline classes,not available,0.0,yet to convert
USR1332,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1016MG,lead,2/23/2022,successful,lead_introduction,SNR504MG,2/19/2022,4,Wants offline classes,not available,0.0,yet to convert
USR1332,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1016MG,lead,2/25/2022,unsuccessful,demo_schedule,SNR504MG,2/19/2022,4,Wants offline classes,not available,0.0,yet to convert
USR1333,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1016MG,lead,1/8/2022,unsuccessful,lead_introduction,SNR504MG,1/1/2022,1,No time for student,not available,0.0,yet to convert
USR1333,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1016MG,lead,1/9/2022,successful,lead_introduction,SNR504MG,1/1/2022,1,No time for student,not available,0.0,yet to convert
USR1333,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1016MG,lead,1/10/2022,unsuccessful,demo_schedule,SNR504MG,1/1/2022,1,No time for student,not available,0.0,yet to convert
USR1334,16,MALE,Bengaluru,Intermediate,Government Employee,social_media,JNR1016MG,lead,1/12/2022,unsuccessful,lead_introduction,SNR504MG,1/8/2022,2,Wants offline classes,not available,0.0,yet to convert
USR1334,16,MALE,Bengaluru,Intermediate,Government Employee,social_media,JNR1016MG,lead,1/13/2022,successful,lead_introduction,SNR504MG,1/8/2022,2,Wants offline classes,not available,0.0,yet to convert
USR1334,16,MALE,Bengaluru,Intermediate,Government Employee,social_media,JNR1016MG,lead,1/14/2022,unsuccessful,demo_schedule,SNR504MG,1/8/2022,2,Wants offline classes,not available,0.0,yet to convert
USR1335,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,JNR1011MG,lead,1/5/2022,unsuccessful,lead_introduction,SNR503MG,1/1/2022,1,Wants offline classes,not available,0.0,yet to convert
USR1335,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,JNR1011MG,lead,1/7/2022,successful,lead_introduction,SNR503MG,1/1/2022,1,Wants offline classes,not available,0.0,yet to convert
USR1335,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,JNR1011MG,lead,1/9/2022,successful,demo_schedule,SNR503MG,1/1/2022,1,Wants offline classes,not available,0.0,yet to convert
USR1335,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,JNR1011MG,lead,1/9/2022,successful,demo_not_attended,SNR503MG,1/1/2022,1,Wants offline classes,not available,0.0,yet to convert
USR1335,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,JNR1011MG,lead,1/9/2022,unsuccessful,demo_not_attended,SNR503MG,1/1/2022,1,Wants offline classes,not available,0.0,yet to convert
USR1336,20,MALE,Visakhapatnam,B.Tech,Government Employee,SEO,JNR1011MG,lead,1/1/2022,unsuccessful,lead_introduction,SNR503MG,1/1/2022,1,Cannot afford,not available,0.0,yet to convert
USR1337,21,FEMALE,Kochi,Degree,Government Employee,SEO,JNR1011MG,lead,1/8/2022,unsuccessful,lead_introduction,SNR503MG,1/1/2022,1,Student not interested in domain,not available,0.0,yet to convert
USR1338,22,MALE,Hyderabad,Looking for Job,Government Employee,social_media,JNR1011MG,lead,1/12/2022,unsuccessful,lead_introduction,SNR503MG,1/1/2022,1,Wants offline classes,not available,0.0,yet to convert
USR1339,25,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,JNR1011MG,lead,1/2/2022,unsuccessful,lead_introduction,SNR503MG,1/1/2022,1,Wants offline classes,not available,0.0,yet to convert
USR1340,18,FEMALE,Visakhapatnam,B.Tech,Government Employee,website,JNR1011MG,lead,1/2/2022,unsuccessful,lead_introduction,SNR503MG,1/1/2022,1,Wants offline classes,not available,0.0,yet to convert
USR1341,24,FEMALE,Mumbai,Looking for Job,Government Employee,SEO,JNR1012MG,lead,1/8/2022,unsuccessful,lead_introduction,SNR503MG,1/1/2022,1,Wants offline classes,not available,0.0,yet to convert
USR1342,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,JNR1012MG,lead,1/12/2022,unsuccessful,lead_introduction,SNR503MG,1/1/2022,1,Cannot afford,not available,0.0,yet to convert
USR1343,24,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1012MG,lead,1/22/2022,successful,lead_introduction,SNR503MG,1/15/2022,3,Wants offline classes,English,68.0,yet to convert
USR1343,24,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1012MG,lead,1/24/2022,successful,demo_schedule,SNR503MG,1/15/2022,3,Wants offline classes,English,68.0,yet to convert
USR1343,24,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1012MG,lead,1/28/2022,unsuccessful,demo_not_attended,SNR503MG,1/15/2022,3,Wants offline classes,English,68.0,yet to convert
USR1343,24,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1012MG,lead,1/28/2022,successful,demo_not_attended,SNR503MG,1/15/2022,3,Wants offline classes,English,68.0,yet to convert
USR1343,24,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1012MG,awareness,1/28/2022,successful,post_demo_followup,SNR503MG,1/15/2022,3,Wants offline classes,English,68.0,yet to convert
USR1343,24,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1012MG,consideration,1/28/2022,successful,interested_for_conversion,SNR503MG,1/15/2022,3,Wants offline classes,English,68.0,yet to convert
USR1344,21,MALE,Bengaluru,Degree,Government Employee,user_referrals,JNR1012MG,lead,2/21/2022,unsuccessful,lead_introduction,SNR503MG,2/19/2022,4,Student not interested in domain,not available,0.0,yet to convert
USR1345,22,FEMALE,Visakhapatnam,Looking for Job,Business,website,JNR1012MG,lead,1/8/2022,unsuccessful,lead_introduction,SNR503MG,1/1/2022,1,Wants offline classes,not available,0.0,yet to convert
USR1346,25,FEMALE,Mumbai,Looking for Job,Lawyer,SEO,JNR1012MG,lead,1/12/2022,unsuccessful,lead_introduction,SNR503MG,1/8/2022,2,Wants offline classes,not available,0.0,yet to convert
USR1347,18,FEMALE,Chennai,B.Tech,IT Employee,email_marketing,JNR1012MG,lead,1/22/2022,unsuccessful,lead_introduction,SNR503MG,1/15/2022,3,No time for student,not available,0.0,yet to convert
USR1348,16,FEMALE,Kochi,Intermediate,Business,social_media,JNR1012MG,lead,2/21/2022,successful,lead_introduction,SNR503MG,2/19/2022,4,Wants offline classes,English,72.0,yet to convert
USR1348,16,FEMALE,Kochi,Intermediate,Business,social_media,JNR1012MG,lead,2/22/2022,successful,demo_schedule,SNR503MG,2/19/2022,4,Wants offline classes,English,72.0,yet to convert
USR1348,16,FEMALE,Kochi,Intermediate,Business,social_media,JNR1012MG,lead,2/28/2022,unsuccessful,demo_not_attended,SNR503MG,2/19/2022,4,Wants offline classes,English,72.0,yet to convert
USR1348,16,FEMALE,Kochi,Intermediate,Business,social_media,JNR1012MG,lead,2/28/2022,successful,demo_not_attended,SNR503MG,2/19/2022,4,Wants offline classes,English,72.0,yet to convert
USR1348,16,FEMALE,Kochi,Intermediate,Business,social_media,JNR1012MG,awareness,2/28/2022,successful,post_demo_followup,SNR503MG,2/19/2022,4,Wants offline classes,English,72.0,yet to convert
USR1348,16,FEMALE,Kochi,Intermediate,Business,social_media,JNR1012MG,awareness,2/28/2022,successful,followup_for_consideration,SNR503MG,2/19/2022,4,Wants offline classes,English,72.0,yet to convert
USR1348,16,FEMALE,Kochi,Intermediate,Business,social_media,JNR1012MG,consideration,2/28/2022,successful,followup_for_conversion,SNR503MG,2/19/2022,4,Wants offline classes,English,72.0,yet to convert
USR1348,16,FEMALE,Kochi,Intermediate,Business,social_media,JNR1012MG,consideration,2/28/2022,successful,interested_for_conversion,SNR503MG,2/19/2022,4,Wants offline classes,English,72.0,yet to convert
USR1349,20,FEMALE,Visakhapatnam,B.Tech,Business,user_referrals,JNR1012MG,lead,1/8/2022,unsuccessful,lead_introduction,SNR503MG,1/8/2022,2,Wants offline classes,not available,0.0,yet to convert
USR1350,22,MALE,Visakhapatnam,Looking for Job,Business,website,JNR1012MG,lead,1/12/2022,unsuccessful,lead_introduction,SNR503MG,1/8/2022,2,Cannot afford,not available,0.0,yet to convert
USR1351,25,FEMALE,Visakhapatnam,Looking for Job,Business,SEO,JNR1001MG,lead,1/22/2022,unsuccessful,lead_introduction,SNR501MG,1/8/2022,2,Cannot afford,not available,0.0,yet to convert
USR1352,18,MALE,Visakhapatnam,B.Tech,Business,email_marketing,JNR1001MG,lead,1/15/2022,unsuccessful,lead_introduction,SNR501MG,1/8/2022,2,Wants offline classes,not available,0.0,yet to convert
USR1353,24,MALE,Visakhapatnam,Looking for Job,Business,SEO,JNR1001MG,lead,1/8/2022,unsuccessful,lead_introduction,SNR501MG,1/8/2022,2,Will join in final year,not available,0.0,yet to convert
USR1354,18,MALE,Visakhapatnam,B.Tech,Business,email_marketing,JNR1001MG,lead,2/22/2022,unsuccessful,lead_introduction,SNR501MG,2/19/2022,4,Will join in final year,not available,0.0,yet to convert
USR1355,24,FEMALE,Visakhapatnam,Looking for Job,Lawyer,social_media,JNR1001MG,lead,1/22/2022,unsuccessful,lead_introduction,SNR501MG,1/15/2022,3,Will join in final year,not available,0.0,yet to convert
